*----------------------------------------------------------------------------
* Output table number  :  0 (=first output table)
* Output table format  : Spreadsheet output
* Simulation results
* LINTUL2
 
TIME	LAI	WSOTHA	WSO	WST	WLV	WRT	TSUM	DAVTMP	DTR	VP	ROOTD	PTRAN	PEVAP	TRAN	EVAP	TRANRF	WA	WC	YEAR	RAIN	TRAIN
   48.0000    	 1.89046E-02	  0.0000    	  0.0000    	 0.15978    	 0.85561    	 0.46994    	  61.800    	 0.30000    	  4.1470    	 0.48100    	 0.29200    	 2.71875E-03	 0.35536    	 2.71875E-03	 0.35001    	  1.0000    	  103.89    	 0.35578    	  2005.0    	  0.0000    	  62.500    
   49.0000    	 1.89557E-02	  0.0000    	  0.0000    	 0.17171    	 0.87877    	 0.50502    	  62.100    	  1.9500    	  1.9870    	 0.55000    	 0.30400    	 9.93524E-04	 0.38835    	 9.93524E-04	 0.38112    	  1.0000    	  107.86    	 0.35479    	  2005.0    	  1.8000    	  62.500    
   50.0000    	 1.92913E-02	  0.0000    	  0.0000    	 0.17744    	 0.88989    	 0.52187    	  64.050    	  2.6500    	  4.9250    	 0.67000    	 0.31600    	 3.77361E-03	 0.72758    	 3.77361E-03	 0.72617    	  1.0000    	  113.59    	 0.35946    	  2005.0    	  3.6000    	  64.300    
   51.0000    	 1.97570E-02	  0.0000    	  0.0000    	 0.19189    	 0.91795    	 0.56438    	  66.700    	  2.3500    	  5.6160    	 0.64300    	 0.32800    	 4.79482E-03	 0.83264    	 4.79482E-03	 0.83264    	  1.0000    	  118.08    	 0.36000    	  2005.0    	 0.90000    	  67.900    
   52.0000    	 2.01793E-02	  0.0000    	  0.0000    	 0.20877    	 0.95070    	 0.61402    	  69.050    	  2.6000    	  6.4800    	 0.59000    	 0.34000    	 6.64771E-03	  1.0217    	 6.64771E-03	  1.0217    	  1.0000    	  122.40    	 0.36000    	  2005.0    	  2.9000    	  68.800    
   53.0000    	 2.06570E-02	  0.0000    	  0.0000    	 0.22865    	 0.98931    	 0.67250    	  71.650    	 0.35000    	  4.5790    	 0.49000    	 0.35200    	 4.16276E-03	 0.72604    	 4.16276E-03	 0.72604    	  1.0000    	  126.72    	 0.36000    	  2005.0    	 0.60000    	  71.700    
   54.0000    	 2.07222E-02	  0.0000    	  0.0000    	 0.24303    	  1.0172    	 0.71481    	  72.000    	 -1.6000    	  2.6780    	 0.54000    	 0.36400    	 5.99868E-04	 0.34765    	 5.99868E-04	 0.34719    	  1.0000    	  130.90    	 0.35963    	  2005.0    	 0.80000    	  72.300    
   55.0000    	 2.07222E-02	  0.0000    	  0.0000    	 0.25147    	  1.0336    	 0.73962    	  72.000    	-5.00001E-02	  6.1340    	 0.52000    	 0.37600    	 4.79640E-03	 0.80997    	 4.79640E-03	 0.80997    	  1.0000    	  135.36    	 0.36000    	  2005.0    	 0.40000    	  73.100    
   56.0000    	 2.07222E-02	  0.0000    	  0.0000    	 0.27080    	  1.0711    	 0.79647    	  72.000    	-0.65000    	  7.1710    	 0.53000    	 0.38800    	 8.27897E-03	 0.90994    	 8.27897E-03	 0.90642    	  1.0000    	  139.26    	 0.35892    	  2005.0    	  0.0000    	  73.500    
   57.0000    	 2.07222E-02	  0.0000    	  0.0000    	 0.29339    	  1.1150    	 0.86292    	  72.000    	  1.0000    	  1.9010    	 0.60400    	 0.40000    	 2.15341E-03	 0.23925    	 2.15341E-03	 0.23640    	  1.0000    	  142.67    	 0.35666    	  2005.0    	  0.0000    	  73.500    
   58.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.29938    	  1.1266    	 0.88054    	  73.000    	 -3.3500    	  9.7630    	 0.31000    	 0.41200    	 1.14903E-02	  1.2333    	 1.14903E-02	  1.2165    	  1.0000    	  146.75    	 0.35618    	  2005.0    	  0.0000    	  73.500    
   59.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.33042    	  1.1869    	 0.97183    	  73.000    	 -4.2000    	  11.664    	 0.28000    	 0.42400    	 1.17265E-02	  1.2769    	 1.17265E-02	  1.2468    	  1.0000    	  149.84    	 0.35339    	  2005.0    	  0.0000    	  73.500    
   60.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.36750    	  1.2588    	  1.0809    	  73.000    	 -1.8000    	  3.1970    	 0.45000    	 0.43600    	 3.09770E-03	 0.59240    	 3.09770E-03	 0.57270    	  1.0000    	  152.90    	 0.35069    	  2005.0    	  1.3000    	  73.500    
   61.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.37767    	  1.2786    	  1.1108    	  73.000    	-0.65000    	  3.1100    	 0.52700    	 0.44800    	 1.41947E-03	 0.43364    	 1.41947E-03	 0.42209    	  1.0000    	  157.94    	 0.35254    	  2005.0    	  4.3000    	  74.800    
   62.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.38756    	  1.2978    	  1.1399    	  73.000    	 -6.2000    	  5.9620    	 0.48000    	 0.46000    	  0.0000    	 0.23277    	  0.0000    	 0.23277    	  0.0000    	  165.60    	 0.36000    	  2005.0    	  2.6000    	  79.100    
   63.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.38756    	  1.2978    	  1.1399    	  73.000    	 -8.5000    	  8.3810    	 0.35000    	 0.47200    	 3.59254E-03	 0.68492    	 3.59254E-03	 0.68492    	  1.0000    	  169.92    	 0.36000    	  2005.0    	 0.60000    	  81.700    
   64.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.41420    	  1.3495    	  1.2182    	  73.000    	 -1.8500    	  7.1710    	 0.49000    	 0.48400    	 6.03809E-03	 0.93280    	 6.03809E-03	 0.93215    	  1.0000    	  174.15    	 0.35981    	  2005.0    	  2.5000    	  82.300    
   65.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.43700    	  1.3937    	  1.2853    	  73.000    	 -5.0000    	  10.714    	 0.47000    	 0.49600    	 6.52122E-03	  1.0120    	 6.52122E-03	  1.0120    	  1.0000    	  178.56    	 0.36000    	  2005.0    	  2.0000    	  84.800    
   66.0000    	 2.09096E-02	  0.0000    	  0.0000    	 0.47106    	  1.4599    	  1.3855    	  73.000    	  2.8500    	  7.5170    	 0.70000    	 0.50800    	 8.00644E-03	  1.1479    	 8.00644E-03	  1.1479    	  1.0000    	  182.88    	 0.36000    	  2005.0    	  2.3000    	  86.800    
   67.0000    	 2.14528E-02	  0.0000    	  0.0000    	 0.49496    	  1.5063    	  1.4558    	  75.850    	  4.9500    	  5.1840    	 0.79000    	 0.52000    	 5.87673E-03	 0.89524    	 5.87673E-03	 0.89524    	  1.0000    	  187.20    	 0.36000    	  2005.0    	 0.70000    	  89.100    
   68.0000    	 2.24302E-02	  0.0000    	  0.0000    	 0.51186    	  1.5391    	  1.5055    	  80.800    	  3.1000    	  5.8750    	 0.75000    	 0.53200    	 6.28947E-03	 0.91448    	 6.28947E-03	 0.91321    	  1.0000    	  191.31    	 0.35961    	  2005.0    	 0.60000    	  89.800    
   69.0000    	 2.30648E-02	  0.0000    	  0.0000    	 0.53189    	  1.5779    	  1.5644    	  83.900    	 0.60000    	  9.0720    	 0.60000    	 0.54400    	 1.28540E-02	  1.2608    	 1.28540E-02	  1.2564    	  1.0000    	  195.31    	 0.35902    	  2005.0    	  0.0000    	  90.400    
   70.0000    	 2.31897E-02	  0.0000    	  0.0000    	 0.56368    	  1.6397    	  1.6579    	  84.500    	  4.0500    	  1.1230    	 0.76000    	 0.55600    	 5.42989E-04	 0.31647    	 5.42989E-04	 0.31281    	  1.0000    	  198.36    	 0.35676    	  2005.0    	  6.3000    	  90.400    
   71.0000    	 2.40505E-02	  0.0000    	  0.0000    	 0.56764    	  1.6473    	  1.6695    	  88.550    	  2.8000    	  6.4800    	 0.71000    	 0.56800    	 8.55100E-03	  1.0733    	 8.55100E-03	  1.0733    	  1.0000    	  204.48    	 0.36000    	  2005.0    	  8.1000    	  96.700    
   72.0000    	 2.46643E-02	  0.0000    	  0.0000    	 0.59131    	  1.6933    	  1.7392    	  91.350    	  4.2500    	  8.1220    	 0.68000    	 0.58000    	 1.28316E-02	  1.4379    	 1.28316E-02	  1.4379    	  1.0000    	  208.80    	 0.36000    	  2005.0    	 0.50000    	  104.80    
   73.0000    	 2.56260E-02	  0.0000    	  0.0000    	 0.62174    	  1.7524    	  1.8286    	  95.600    	  4.2000    	  5.4430    	 0.68000    	 0.59200    	 9.42450E-03	 0.83475    	 9.42450E-03	 0.82993    	  1.0000    	  212.16    	 0.35838    	  2005.0    	  0.0000    	  105.30    
   74.0000    	 2.66132E-02	  0.0000    	  0.0000    	 0.64292    	  1.7935    	  1.8909    	  99.800    	  6.8500    	  11.146    	 0.78000    	 0.60400    	 2.51592E-02	  2.1095    	 2.51592E-02	  2.0871    	  1.0000    	  215.64    	 0.35703    	  2005.0    	  0.0000    	  105.30    
   75.0000    	 2.83055E-02	  0.0000    	  0.0000    	 0.68794    	  1.8809    	  2.0234    	  106.65    	  13.950    	  11.837    	  1.1300    	 0.61600    	 3.33390E-02	  2.8826    	 3.33390E-02	  2.8173    	  1.0000    	  217.85    	 0.35366    	  2005.0    	  1.3000    	  105.30    
   76.0000    	 3.20920E-02	  0.0000    	  0.0000    	 0.73877    	  1.9795    	  2.1729    	  120.60    	  11.400    	  4.5790    	  1.2400    	 0.62800    	 1.75009E-02	  1.1893    	 1.75009E-02	  1.1523    	  1.0000    	  220.61    	 0.35130    	  2005.0    	  0.0000    	  106.60    
   77.0000    	 3.55595E-02	  0.0000    	  0.0000    	 0.76129    	  2.0239    	  2.2370    	  132.00    	  8.8500    	  2.6780    	  1.0800    	 0.64000    	 8.69497E-03	 0.54332    	 8.69497E-03	 0.52320    	  1.0000    	  223.76    	 0.34963    	  2005.0    	  0.0000    	  106.60    
   78.0000    	 3.85076E-02	  0.0000    	  0.0000    	 0.77605    	  2.0533    	  2.2776    	  140.85    	  9.8500    	  4.4930    	  1.1300    	 0.65200    	 8.61057E-03	 0.79142    	 8.61057E-03	 0.76034    	  1.0000    	  227.55    	 0.34901    	  2005.0    	 0.50000    	  106.60    
   79.0000    	 4.20772E-02	  0.0000    	  0.0000    	 0.80308    	  2.1079    	  2.3500    	  150.70    	  7.9500    	  13.565    	 0.72000    	 0.66400    	 4.47203E-02	  2.3918    	 4.47203E-02	  2.2960    	  1.0000    	  231.59    	 0.34879    	  2005.0    	  0.0000    	  107.10    
   80.0000    	 4.51982E-02	  0.0000    	  0.0000    	 0.89307    	  2.2915    	  2.5836    	  158.65    	  9.7500    	  15.120    	 0.68000    	 0.67600    	 6.53265E-02	  3.1956    	 6.53265E-02	  3.0304    	  1.0000    	  233.57    	 0.34552    	  2005.0    	  0.0000    	  107.10    
   81.0000    	 4.93435E-02	  0.0000    	  0.0000    	  1.0016    	  2.5150    	  2.8583    	  168.40    	  12.600    	  9.5900    	 0.92000    	 0.68800    	 4.14251E-02	  2.1349    	 4.14251E-02	  1.9921    	  1.0000    	  234.80    	 0.34127    	  2005.0    	  2.3000    	  107.10    
   82.0000    	 5.52687E-02	  0.0000    	  0.0000    	  1.0774    	  2.6728    	  3.0444    	  181.00    	  12.800    	  15.120    	  1.0400    	 0.70000    	 6.77818E-02	  2.7816    	 6.77818E-02	  2.6024    	  1.0000    	  239.37    	 0.34196    	  2005.0    	  0.0000    	  109.40    
   83.0000    	 6.20169E-02	  0.0000    	  0.0000    	  1.2127    	  2.9583    	  3.3633    	  193.80    	  14.000    	  11.059    	  1.1900    	 0.71200    	 5.88771E-02	  2.3873    	 5.88771E-02	  2.2041    	  1.0000    	  241.02    	 0.33851    	  2005.0    	  3.6000    	  109.40    
   84.0000    	 7.03446E-02	  0.0000    	  0.0000    	  1.3249    	  3.1983    	  3.6171    	  207.80    	  12.050    	  11.146    	  1.2000    	 0.72400    	 5.73592E-02	  2.1085    	 5.73592E-02	  1.9631    	  1.0000    	  246.66    	 0.34069    	  2005.0    	 0.50000    	  113.00    
   85.0000    	 7.84026E-02	  0.0000    	  0.0000    	  1.4547    	  3.4795    	  3.8970    	  219.85    	  10.200    	  11.664    	  1.0800    	 0.73600    	 7.19542E-02	  2.0589    	 7.19542E-02	  1.9039    	  1.0000    	  249.44    	 0.33892    	  2005.0    	  0.0000    	  113.50    
   86.0000    	 8.59406E-02	  0.0000    	  0.0000    	  1.6074    	  3.8144    	  4.2134    	  230.05    	  12.400    	  9.5040    	  1.2300    	 0.74800    	 5.98636E-02	  1.8304    	 5.98636E-02	  1.6775    	  1.0000    	  251.79    	 0.33662    	  2005.0    	  7.1000    	  113.50    
   87.0000    	 9.60872E-02	  0.0000    	  0.0000    	  1.7449    	  4.1186    	  4.4882    	  242.45    	  11.700    	  6.6530    	  1.2800    	 0.76000    	 4.23393E-02	  1.2565    	 4.23393E-02	  1.1848    	  1.0000    	  261.45    	 0.34401    	  2005.0    	  2.6000    	  120.60    
   88.0000    	 0.10676    	  0.0000    	  0.0000    	  1.8534    	  4.3615    	  4.6959    	  254.15    	  10.850    	  7.6900    	  1.1500    	 0.77200    	 6.43848E-02	  1.3456    	 6.43848E-02	  1.2784    	  1.0000    	  267.12    	 0.34601    	  2005.0    	  0.0000    	  123.20    
   89.0000    	 0.11771    	  0.0000    	  0.0000    	  1.9938    	  4.6789    	  4.9537    	  265.00    	  12.150    	  9.5900    	  1.1200    	 0.78400    	 0.10190    	  1.9004    	 0.10190    	  1.7953    	  1.0000    	  270.10    	 0.34451    	  2005.0    	  0.0000    	  123.20    
   90.0000    	 0.13131    	  0.0000    	  0.0000    	  2.1882    	  5.1224    	  5.2968    	  277.15    	  11.750    	  15.984    	 0.76000    	 0.79600    	 0.16249    	  2.9962    	 0.16249    	  2.8075    	  1.0000    	  272.52    	 0.34236    	  2005.0    	 0.90000    	  123.20    
   91.0000    	 0.14596    	  0.0000    	  0.0000    	  2.5548    	  5.9577    	  5.9113    	  288.90    	  11.500    	  17.626    	 0.64000    	 0.80800    	 0.21400    	  3.2180    	 0.21400    	  2.9884    	  1.0000    	  274.74    	 0.34002    	  2005.0    	  0.0000    	  124.10    
   92.0000    	 0.16187    	  0.0000    	  0.0000    	  3.0246    	  6.9753    	  6.6408    	  300.40    	  12.200    	  19.267    	 0.58000    	 0.82000    	 0.28499    	  3.8124    	 0.28499    	  3.4912    	  1.0000    	  275.85    	 0.33641    	  2005.0    	  0.0000    	  124.10    
   93.0000    	 0.18066    	  0.0000    	  0.0000    	  3.6178    	  8.2009    	  7.4969    	  312.60    	  14.450    	  17.798    	 0.88000    	 0.83200    	 0.26377    	  3.2063    	 0.26377    	  2.8881    	  1.0000    	  276.40    	 0.33221    	  2005.0    	  0.0000    	  124.10    
   94.0000    	 0.20575    	  0.0000    	  0.0000    	  4.2547    	  9.4551    	  8.3483    	  327.05    	  13.450    	  14.083    	  1.0700    	 0.84400    	 0.22664    	  2.6470    	 0.22664    	  2.3527    	  1.0000    	  277.57    	 0.32887    	  2005.0    	  4.6000    	  124.10    
   95.0000    	 0.23222    	  0.0000    	  0.0000    	  4.8548    	  10.574    	  9.0821    	  340.50    	  8.6500    	  16.070    	 0.79000    	 0.85600    	 0.25933    	  2.6590    	 0.25933    	  2.3894    	  1.0000    	  283.85    	 0.33161    	  2005.0    	 0.50000    	  128.70    
   96.0000    	 0.26363    	  0.0000    	  0.0000    	  5.6579    	  12.002    	  9.9867    	  349.15    	  8.3500    	  9.5040    	 0.92000    	 0.86800    	 0.16978    	  1.6219    	 0.16978    	  1.4450    	  1.0000    	  285.97    	 0.32946    	  2005.0    	  1.4000    	  129.20    
   97.0000    	 0.28449    	  0.0000    	  0.0000    	  6.2076    	  12.950    	  10.574    	  357.50    	  9.1000    	  11.578    	 0.89000    	 0.88000    	 0.28081    	  2.2949    	 0.28081    	  2.0454    	  1.0000    	  290.01    	 0.32955    	  2005.0    	  2.4000    	  130.60    
   98.0000    	 0.31172    	  0.0000    	  0.0000    	  6.9453    	  14.188    	  11.324    	  366.60    	  7.0500    	  13.392    	 0.81000    	 0.89200    	 0.27497    	  2.1037    	 0.27497    	  1.8781    	  1.0000    	  294.33    	 0.32997    	  2005.0    	  21.500    	  133.00    
   99.0000    	 0.34591    	  0.0000    	  0.0000    	  7.8997    	  15.742    	  12.243    	  373.65    	  3.7500    	  12.701    	 0.70000    	 0.90400    	 0.24942    	  1.7535    	 0.24942    	  1.7014    	  1.0000    	  317.92    	 0.35168    	  2005.0    	  4.5000    	  154.50    
   100.000    	 0.38149    	  0.0000    	  0.0000    	  8.9158    	  17.359    	  13.180    	  377.40    	  7.1000    	  8.1220    	 0.92000    	 0.91600    	 0.17282    	  1.1915    	 0.17282    	  1.1680    	  1.0000    	  324.70    	 0.35448    	  2005.0    	 0.80000    	  159.00    
   101.000    	 0.40631    	  0.0000    	  0.0000    	  9.6330    	  18.487    	  13.827    	  384.50    	  10.400    	  18.144    	 0.91000    	 0.92800    	 0.51862    	  2.6462    	 0.51862    	  2.5882    	  1.0000    	  328.39    	 0.35386    	  2005.0    	  0.0000    	  159.80    
   102.000    	 0.46488    	  0.0000    	  0.0000    	  11.363    	  21.150    	  15.322    	  394.90    	  8.6500    	  15.898    	 0.86000    	 0.94000    	 0.48355    	  2.1270    	 0.48355    	  2.0559    	  1.0000    	  329.60    	 0.35064    	  2005.0    	  0.0000    	  159.80    
   103.000    	 0.52253    	  0.0000    	  0.0000    	  13.121    	  23.770    	  16.749    	  403.55    	  9.8000    	  5.8750    	  1.1700    	 0.95200    	 0.16432    	 0.87255    	 0.16432    	 0.83543    	  1.0000    	  331.38    	 0.34809    	  2005.0    	  7.3000    	  159.80    
   104.000    	 0.54605    	  0.0000    	  0.0000    	  13.856    	  24.839    	  17.316    	  413.35    	  13.450    	  11.232    	  1.0900    	 0.96400    	 0.40283    	  1.7145    	 0.40283    	  1.6817    	  1.0000    	  341.87    	 0.35464    	  2005.0    	  1.6000    	  167.10    
   105.000    	 0.59266    	  0.0000    	  0.0000    	  15.356    	  26.958    	  18.404    	  426.80    	  12.350    	  12.701    	  1.0300    	 0.97600    	 0.50356    	  1.9050    	 0.50356    	  1.8647    	  1.0000    	  345.57    	 0.35407    	  2005.0    	 0.90000    	  168.70    
   106.000    	 0.64900    	  0.0000    	  0.0000    	  17.238    	  29.519    	  19.663    	  439.15    	  8.4500    	  4.1470    	 0.48000    	 0.98800    	 4.19725E-02	 0.38716    	 4.19725E-02	 0.37680    	  1.0000    	  348.27    	 0.35250    	  2005.0    	  6.5000    	  169.60    
   107.000    	 0.66879    	  0.0000    	  0.0000    	  17.922    	  30.418    	  20.086    	  447.60    	  10.600    	  19.008    	  1.2000    	  1.0000    	 0.92999    	  2.6596    	 0.92999    	  2.6455    	  1.0000    	  358.51    	 0.35851    	  2005.0    	  0.0000    	  176.10    
   108.000    	 0.76160    	  0.0000    	  0.0000    	  21.201    	  34.637    	  22.012    	  458.20    	  10.500    	  10.886    	  1.1200    	  1.0120    	 0.47887    	  1.4119    	 0.47887    	  1.3867    	  1.0000    	  359.25    	 0.35499    	  2005.0    	 0.70000    	  176.10    
   109.000    	 0.82049    	  0.0000    	  0.0000    	  23.339    	  37.314    	  23.187    	  468.70    	  7.4000    	  5.8750    	  1.0300    	  1.0240    	 0.21424    	 0.70794    	 0.21424    	 0.69208    	  1.0000    	  362.22    	 0.35373    	  2005.0    	  16.900    	  176.80    
   110.000    	 0.85412    	  0.0000    	  0.0000    	  24.593    	  38.842    	  23.830    	  476.10    	  9.5000    	  14.342    	 0.80000    	  1.0360    	 0.66192    	  1.6551    	 0.66192    	  1.6551    	  1.0000    	  372.96    	 0.36000    	  2005.0    	  2.5000    	  193.70    
   111.000    	 0.93869    	  0.0000    	  0.0000    	  27.805    	  42.687    	  25.400    	  485.60    	  8.8000    	  22.378    	 0.64000    	  1.0480    	  1.2537    	  2.4045    	  1.2537    	  2.4043    	  1.0000    	  377.25    	 0.35997    	  2005.0    	  0.0000    	  196.20    
   112.000    	  1.0802    	  0.0000    	  0.0000    	  33.306    	  49.118    	  27.923    	  494.40    	  8.0500    	  22.723    	 0.61000    	  1.0600    	  1.3295    	  2.1448    	  1.3295    	  2.1181    	  1.0000    	  377.91    	 0.35652    	  2005.0    	  0.0000    	  196.20    
   113.000    	  1.2391    	  0.0000    	  0.0000    	  39.614    	  56.342    	  30.648    	  502.45    	  9.8000    	  22.637    	 0.67000    	  1.0720    	  1.5491    	  2.0838    	  1.5491    	  2.0342    	  1.0000    	  378.78    	 0.35334    	  2005.0    	  0.0000    	  196.20    
   114.000    	  1.4130    	  0.0000    	  0.0000    	  46.649    	  64.246    	  33.520    	  512.25    	  10.450    	  17.885    	 0.87000    	  1.0840    	  1.5003    	  1.6663    	  1.5003    	  1.6074    	  1.0000    	  379.52    	 0.35011    	  2005.0    	  0.0000    	  196.20    
   115.000    	  1.5625    	  0.0000    	  0.0000    	  52.835    	  71.040    	  35.876    	  522.70    	  11.800    	  15.638    	 0.87000    	  1.0960    	  1.4332    	  1.3826    	  1.4332    	  1.3203    	  1.0000    	  380.73    	 0.34738    	  2005.0    	  0.0000    	  196.20    
   116.000    	  1.7013    	  0.0000    	  0.0000    	  58.719    	  77.352    	  37.951    	  534.50    	  10.150    	  8.9860    	  1.1100    	  1.1080    	 0.59114    	 0.68788    	 0.59114    	 0.65112    	  1.0000    	  382.30    	 0.34504    	  2005.0    	  3.4000    	  196.20    
   117.000    	  1.7851    	  0.0000    	  0.0000    	  62.361    	  81.159    	  39.124    	  544.65    	  10.250    	  18.576    	  1.0100    	  1.1200    	  1.7308    	  1.5317    	  1.7308    	  1.4592    	  1.0000    	  388.35    	 0.34674    	  2005.0    	  5.4000    	  199.60    
   118.000    	  1.9627    	  0.0000    	  0.0000    	  70.258    	  89.232    	  41.471    	  554.90    	  11.000    	  15.552    	 0.94900    	  1.1320    	  1.5439    	  1.0631    	  1.5439    	  1.0192    	  1.0000    	  394.44    	 0.34844    	  2005.0    	  0.0000    	  205.00    
   119.000    	  2.1189    	  0.0000    	  0.0000    	  77.359    	  96.334    	  43.409    	  565.90    	  13.450    	  11.405    	  1.3800    	  1.1440    	  1.0589    	 0.80128    	  1.0589    	 0.76214    	  1.0000    	  396.19    	 0.34632    	  2005.0    	  8.9000    	  205.00    
   120.000    	  2.2342    	  0.0000    	  0.0000    	  82.984    	  101.57    	  44.857    	  579.35    	  13.750    	  9.8500    	  1.4700    	  1.1560    	  1.1257    	 0.65309    	  1.1257    	 0.63473    	  1.0000    	  407.06    	 0.35213    	  2005.0    	 0.10000    	  213.90    
   121.000    	  2.3320    	  0.0000    	  0.0000    	  88.197    	  106.02    	  46.107    	  593.10    	  18.500    	  20.045    	  1.6200    	  1.1680    	  2.6574    	  1.3763    	  2.6574    	  1.3306    	  1.0000    	  409.62    	 0.35070    	  2005.0    	  0.0000    	  214.00    
   122.000    	  2.5259    	  0.0000    	  0.0000    	  99.504    	  114.83    	  48.633    	  611.60    	  14.850    	  7.7760    	  1.6400    	  1.1800    	 0.72317    	 0.46647    	 0.72317    	 0.44551    	  1.0000    	  409.95    	 0.34742    	  2005.0    	  1.6000    	  214.00    
   123.000    	  2.5989    	  0.0000    	  0.0000    	  104.31    	  118.15    	  49.610    	  626.45    	  13.800    	  8.9860    	  1.4300    	  1.1920    	 0.80543    	 0.48558    	 0.80543    	 0.46369    	  1.0000    	  414.07    	 0.34738    	  2005.0    	  9.2000    	  215.60    
   124.000    	  2.6796    	  0.0000    	  0.0000    	  110.18    	  121.82    	  50.719    	  640.25    	  11.500    	  10.195    	  1.2900    	  1.2040    	 0.98968    	 0.53379    	 0.98968    	 0.52150    	  1.0000    	  425.67    	 0.35355    	  2005.0    	  2.3000    	  224.80    
   125.000    	  2.7674    	  0.0000    	  0.0000    	  117.18    	  125.81    	  51.954    	  651.75    	  8.2000    	  16.330    	 0.89000    	  1.2040    	  1.6350    	 0.75214    	  1.6350    	 0.73508    	  1.0000    	  425.79    	 0.35365    	  2005.0    	  4.1000    	  227.10    
   126.000    	  2.9031    	  0.0000    	  0.0000    	  128.89    	  131.98    	  53.909    	  659.95    	  9.7500    	  15.898    	 0.96000    	  1.2040    	  2.0685    	 0.74820    	  2.0685    	 0.73353    	  1.0000    	  426.83    	 0.35451    	  2005.0    	 0.20000    	  231.20    
   127.000    	  3.0330    	  0.0000    	  0.0000    	  140.76    	  137.88    	  55.810    	  669.70    	  7.5000    	  9.6770    	 0.94000    	  1.2040    	 0.80144    	 0.37750    	 0.80144    	 0.36697    	  1.0000    	  424.03    	 0.35218    	  2005.0    	  8.5000    	  231.40    
   128.000    	  3.1098    	  0.0000    	  0.0000    	  148.28    	  141.37    	  56.960    	  677.20    	  6.9000    	  17.971    	 0.79000    	  1.2040    	  1.7902    	 0.66339    	  1.7902    	 0.65780    	  1.0000    	  430.60    	 0.35764    	  2005.0    	  2.0000    	  239.90    
   129.000    	  3.2487    	  0.0000    	  0.0000    	  162.64    	  147.69    	  59.075    	  684.10    	  7.3000    	  17.194    	 0.80000    	  1.2040    	  1.7460    	 0.60032    	  1.7460    	 0.59309    	  1.0000    	  429.38    	 0.35663    	  2005.0    	  4.1000    	  241.90    
   130.000    	  3.3790    	  0.0000    	  0.0000    	  176.81    	  153.61    	  61.095    	  691.40    	  7.2000    	  17.021    	 0.83200    	  1.2040    	  1.7020    	 0.54774    	  1.7020    	 0.54268    	  1.0000    	  430.33    	 0.35741    	  2005.0    	  1.4000    	  246.00    
   131.000    	  3.5049    	  0.0000    	  0.0000    	  191.27    	  159.33    	  63.083    	  698.60    	  7.4500    	  19.958    	 0.82000    	  1.2040    	  2.0466    	 0.59509    	  2.0466    	 0.58661    	  1.0000    	  428.64    	 0.35601    	  2005.0    	  1.1000    	  247.40    
   132.000    	  3.6486    	  0.0000    	  0.0000    	  208.71    	  165.87    	  65.398    	  706.05    	  7.5000    	  22.810    	 0.73000    	  1.2040    	  3.0322    	 0.66216    	  3.0322    	 0.64799    	  1.0000    	  426.23    	 0.35401    	  2005.0    	  0.0000    	  248.50    
   133.000    	  3.8081    	  0.0000    	  0.0000    	  229.21    	  173.12    	  68.025    	  713.55    	  11.700    	  18.662    	 0.84000    	  1.2040    	  2.8937    	 0.57323    	  2.8937    	 0.55471    	  1.0000    	  422.55    	 0.35095    	  2005.0    	  0.0000    	  248.50    
   134.000    	  3.9346    	  0.0000    	  0.0000    	  246.48    	  178.86    	  70.156    	  725.25    	  11.800    	  21.859    	 0.91000    	  1.2040    	  3.2271    	 0.59818    	  3.2271    	 0.57273    	  1.0000    	  419.10    	 0.34809    	  2005.0    	  0.0000    	  248.50    
   135.000    	  4.0737    	  0.0000    	  0.0000    	  267.41    	  185.19    	  72.596    	  737.05    	  10.350    	  14.083    	  1.0500    	  1.2040    	  1.4922    	 0.34283    	  1.4922    	 0.32438    	  1.0000    	  415.30    	 0.34493    	  2005.0    	  6.9000    	  248.50    
   136.000    	  4.1552    	  0.0000    	  0.0000    	  281.36    	  188.99    	  74.130    	  747.40    	  9.3000    	  12.096    	 0.94000    	  1.2040    	  1.0719    	 0.26198    	  1.0719    	 0.25104    	  1.0000    	  419.36    	 0.34831    	  2005.0    	  2.0000    	  255.40    
   137.000    	  4.2175    	  0.0000    	  0.0000    	  293.66    	  192.05    	  75.416    	  756.70    	  6.4500    	  19.699    	 0.72000    	  1.2040    	  2.4493    	 0.38807    	  2.4493    	 0.37145    	  1.0000    	  419.00    	 0.34801    	  2005.0    	  0.0000    	  257.40    
   138.000    	  4.3130    	  0.0000    	  0.0000    	  314.16    	  196.70    	  77.460    	  763.15    	  7.6500    	  24.710    	 0.66000    	  1.2040    	  3.0222    	 0.45710    	  3.0222    	 0.43370    	  1.0000    	  416.18    	 0.34567    	  2005.0    	  0.0000    	  257.40    
